name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New Delhi,2023-05-14T19:00:00,36,33.5,5,14.68,0,0,,0,0,25.6,9.4,260,1001,88.9,2,132,0.5,1,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-14T20:00:00,34,33.3,14.2,30.47,0,0,,0,0,19.8,4.1,228,998.7,48.8,2.2,10,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New Delhi,2023-05-14T21:00:00,34,31.7,5,16.4,0,0,,0,0,18.7,5.4,170,1002,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New Delhi,2023-05-14T22:00:00,33,31,8,21.32,0,0,,0,0,17.6,5.4,210,1002,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New Delhi,2023-05-14T23:00:00,31,30.5,14.4,36.56,0,0,,0,0,41,7,228,1000.2,48.8,2.2,0,0,0,3,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New Delhi,2023-05-15T00:00:00,32,30.1,8,22.56,0,0,,0,0,25.9,13,220,1002,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New Delhi,2023-05-15T01:00:00,31,29.5,10,27.33,0,0,,0,0,31.3,14.8,230,1002,50,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New Delhi,2023-05-15T02:00:00,29.3,29,14.6,40.71,0,0,,0,0,16.9,12.3,250,1000.2,56.2,2.2,0,0,0,3,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New Delhi,2023-05-15T03:00:00,29,28.2,12,35.01,0,0,,0,0,10.1,11.2,250,1002,50,3,0,0,0,3,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New Delhi,2023-05-15T04:00:00,28,27.5,12,37.1,0,0,,0,0,6.1,9.4,300,1003,50,3,0,0,0,3,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New Delhi,2023-05-15T05:00:00,27.5,27.8,15.4,47.59,0,0,,0,0,13.3,8.3,245,1000.9,43.9,2.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New Delhi,2023-05-15T06:00:00,27,27,13,42,0,0,,0,0,21.2,5.4,250,1003,27.2,3,0,0,0,3,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-15T07:00:00,29,28.4,13,37.38,0,0,,0,0,20.2,9.4,260,1004,0,4,40,0.1,0,3,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-15T08:00:00,29.9,30,16.3,43.9,0,0,,0,0,14.8,10.6,265,1002.2,0,3.8,217,0.8,2,3,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
New Delhi,2023-05-15T09:00:00,32,31,13,31.48,0,0,,0,0,12.2,13,250,1005,0,4,434,1.6,4,10,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-15T10:00:00,35,33.7,12,24.92,0,0,,0,0,27.7,9.4,260,1005,0,4,639,2.3,6,10,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-15T11:00:00,36.1,37.4,17.7,33.84,0,0,,0,0,15.5,13.7,255,1003,0,4.1,809,2.9,8,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
New Delhi,2023-05-15T12:00:00,37,35.6,11,20.9,0,0,,0,0,29.5,11.2,280,1004,0,5,927,3.3,9,10,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-15T13:00:00,39,38,12,20.03,0,0,,0,0,22.7,9.4,310,1004,0,5,982,3.5,10,10,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-15T14:00:00,40.1,40.9,15.7,23.89,0,0,,0,0,23.4,7.5,299,1000.6,30,4.1,969,3.5,10,10,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
New Delhi,2023-05-15T15:00:00,40,37.3,5,11.82,0,0,,0,0,24.8,9.4,310,1001,0,5,886,3.2,9,10,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-15T16:00:00,41,38.2,5,11.2,0,0,,0,0,28.1,9.4,280,1001,50,4,747,2.7,7,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-15T17:00:00,40.1,40.7,15.3,23.36,0,0,,0,0,29.5,6.4,290,998.3,41.5,4,561,2,6,10,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
New Delhi,2023-05-15T18:00:00,39,36.4,5,12.47,0,0,,0,0,28.1,9.4,220,1001,50,4,345,1.2,3,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-15T19:00:00,36,33.8,7,16.85,0,0,,0,0,24.8,9.4,190,1001,50,4,134,0.5,1,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-15T20:00:00,35.3,34.7,14,27.99,0,0,,0,0,12.6,10.2,222,999,50,2.3,10,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New Delhi,2023-05-15T21:00:00,35,32.7,6,16.63,0,0,,0,0,15.5,14.8,210,1003,88.9,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New Delhi,2023-05-15T22:00:00,33,31,8,21.31,0,0,,0,0,35.3,16.6,230,1003,88,3,0,0,0,10,Partially cloudy,partly-cloudy-night,VIDP
New Delhi,2023-05-15T23:00:00,32.4,31.9,14.7,34.49,0,0,,0,0,31.7,21.3,242,1000.9,88.5,2.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New Delhi,2023-05-16T00:00:00,30,28.7,10,28.94,0,0,,0,0,33.5,14.8,210,1003,88.9,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New Delhi,2023-05-16T01:00:00,30,28.6,9,27.06,0,0,,0,0,40.7,22.3,230,1003,88.9,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New Delhi,2023-05-16T02:00:00,29.9,29.5,14.7,39.48,0,0,,0,0,29.5,23.1,232,1000.8,81.2,2.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New Delhi,2023-05-16T03:00:00,29,28.2,12,35.01,0,0,,0,0,33.5,14.8,250,1004,88.9,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New Delhi,2023-05-16T04:00:00,29,28.4,13,37.38,0,0,,0,0,37.1,14.8,270,1004,88.9,4,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New Delhi,2023-05-16T05:00:00,28.9,28.8,15.1,43.11,0,0,,0,0,29.5,20.2,255,1003.2,82.8,1.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New Delhi,2023-05-16T06:00:00,28,27.8,14,42.28,0,0,,0,0,50,13,290,1005,50,2,0,0,0,3,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-16T07:00:00,29,28.4,13,37.38,0,0,,0,0,48.6,11.2,310,1005,50,1,37,0.1,0,3,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-16T08:00:00,30.7,31,17,44.01,0,0,,0,0,41,8.5,272,1003.9,34.2,1,195,0.7,2,3,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
New Delhi,2023-05-16T09:00:00,32,31,13,31.48,0,0,,0,0,27.4,14.8,20,1006,50,1,427,1.5,4,3,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-16T10:00:00,34,33.3,14,30.03,0,0,,0,0,20.5,14.8,340,1007,50,1,615,2.2,6,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-16T11:00:00,34.9,35.7,17.3,35.3,0,0,,0,0,12.6,7.8,275,1005,42.7,1.2,722,2.6,7,10,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
New Delhi,2023-05-16T12:00:00,37,35.8,12,22.32,0,0,,0,0,9.7,7.6,310,1006,50,2,710,2.6,7,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-16T13:00:00,39,37.1,9,16.4,0,0,,0,0,10.8,9.4,240,1005,50,2,642,2.3,6,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-16T14:00:00,38.4,39.5,16.7,28.06,0,0,,0,0,12.2,14.2,249,1002.6,40.3,1.4,776,2.8,8,10,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
New Delhi,2023-05-16T15:00:00,39,36.9,8,15.33,0,0,,0,0,13,9.4,250,1004,27.2,5,835,3,8,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-16T16:00:00,39,37.1,9,16.4,0,0,,0,0,14,9.4,270,1003,27.2,5,718,2.6,7,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-16T17:00:00,38.8,39.7,16.2,26.53,0,0,,0,0,19.8,9.6,257,1001.1,26.9,2.7,544,2,5,10,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
New Delhi,2023-05-16T18:00:00,38,36.3,10,18.51,0,0,,0,0,19.4,9.4,280,1004,27.2,4,336,1.2,3,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-16T19:00:00,36,34.5,11,22.07,0,0,,0,0,17.6,9.4,270,1004,27.2,3,133,0.5,1,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-16T20:00:00,34.4,35.2,17.4,36.49,0,0,,0,0,13,6,252,1002.8,29.2,2.2,10,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New Delhi,2023-05-16T21:00:00,34,32.4,11,24.65,0,0,,0,0,23.4,5.4,260,1005,25,3,0,0,0,10,Partially cloudy,partly-cloudy-night,VIDP
New Delhi,2023-05-16T22:00:00,33,31.4,11,26.07,0,0,,0,0,33.5,7.6,260,1006,25,3,0,0,0,10,Partially cloudy,partly-cloudy-night,VIDP
New Delhi,2023-05-16T23:00:00,30.7,31.5,17.9,46.54,0,0,,0,0,38.5,1.4,256,1004.2,29.2,2.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New Delhi,2023-05-17T00:00:00,31,29.8,12,31.21,0,0,,0,0,38.2,7.6,250,1005,27.2,3,0,0,0,3,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New Delhi,2023-05-17T01:00:00,30,29.2,13,35.29,0,0,,0,0,33.8,7.6,260,1004,27.2,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New Delhi,2023-05-17T02:00:00,29.2,30,17.9,50.75,0,0,,0,0,27,1.7,250,1003.7,29.2,2.2,0,0,0,3,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New Delhi,2023-05-17T03:00:00,29,28.4,13,37.38,0,0,,0,0,18.4,5.4,230,1004,27.2,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New Delhi,2023-05-17T04:00:00,29,28.2,12,35.01,0,0,,0,0,11.5,0,0,1004,27.2,3,0,0,0,10,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New Delhi,2023-05-17T05:00:00,27.3,28,17.3,54.51,0,0,,0,0,12.6,1.4,236,1003.4,30,2.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New Delhi,2023-05-17T06:00:00,29,28.4,13,37.38,0,0,,0,0,10.8,7.6,260,1006,0,2,0,0,0,3,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-17T07:00:00,30,29.4,14,37.66,0,0,,0,0,13,9.4,230,1006,88.9,2,41,0.1,0,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-17T08:00:00,30.9,31.2,16.6,42.23,0,0,,0,0,18.7,13.2,264,1005.7,86,1.9,214,0.8,2,10,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
New Delhi,2023-05-17T09:00:00,32,31,13,31.48,0,0,,0,0,11.2,0,0,1009,88.9,2,425,1.5,4,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-17T10:00:00,34,32.7,12,26.35,0,0,,0,0,14.4,9.4,330,1009,88.9,3,625,2.3,6,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-17T11:00:00,35.2,36.5,17.9,36.06,0,0,,0,0,18.7,8.9,300,1006.1,42.9,2.1,791,2.8,8,10,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
New Delhi,2023-05-17T12:00:00,37,35.3,10,19.55,0,0,,0,0,19.8,5.4,270,1008,50,4,905,3.3,9,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-17T13:00:00,38,36.9,12,21.14,0,0,,0,0,21.2,7.6,260,1007,50,4,957,3.4,10,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-17T14:00:00,40.2,41.7,16.9,25.7,0,0,,0,0,25.6,8.5,261,1003.5,45.6,4,942,3.4,9,10,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
New Delhi,2023-05-17T15:00:00,40,38.7,11,17.77,0,0,,0,0,23,9.4,280,1005,50,4,861,3.1,9,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-17T16:00:00,38,36.9,12,21.14,0,0,,0,0,23,9.4,260,1004,88.9,4,556,2,6,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-17T17:00:00,37.2,40.1,19.7,36.28,0,0,,0,0,31.3,7.8,290,1002,89.5,2.2,544,2,5,10,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
New Delhi,2023-05-17T18:00:00,37,35.3,10,19.55,0,0,,0,0,18,14.8,280,1004,88.9,4,248,0.9,2,10,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-17T19:00:00,35,33.5,11,23.33,0,0,,0,0,42.5,13,290,1005,88.9,4,64,0.2,1,3,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-17T20:00:00,34.6,36.5,19,39.91,0,0,,0,0,31.7,11.6,143,1003.9,89.7,2.3,4,0,0,3,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New Delhi,2023-05-17T21:00:00,32,31.6,15,35.84,0,0,,0,0,21.2,14.8,160,1006,88.9,3,0,0,0,3,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New Delhi,2023-05-17T22:00:00,31,30.6,15,37.94,0,0,,0,0,31.7,11.2,150,1007,88.9,3,0,0,0,3,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New Delhi,2023-05-17T23:00:00,31.6,33.3,19.3,48.16,0,0,,0,0,26.6,8,156,1005.4,82.4,2.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New Delhi,2023-05-18T00:00:00,30,30,16,42.83,0,0,,0,0,33.5,14.8,250,1007,88.9,3,0,0,0,3,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New Delhi,2023-05-18T01:00:00,29,29.1,16,45.37,0,0,,0,0,37.1,18.4,300,1008,88.9,3,0,0,0,3,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New Delhi,2023-05-18T02:00:00,29.1,30.5,19.3,55.71,0.027,100,rain,0,0,37.1,5.4,331,1005.6,97,1.4,0,0,0,3,"Rain, Overcast",rain,"42182099999,VIDP,42181099999"
New Delhi,2023-05-18T03:00:00,24,24,20,78.35,0,0,,0,0,46.4,27.7,330,1013,100,3,0,0,0,3,Overcast,cloudy,"VIDP,42181099999"
New Delhi,2023-05-18T04:00:00,24,24,18,69.16,0,0,,0,0,51.8,33.5,300,1012,88.9,3,0,0,0,3,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New Delhi,2023-05-18T05:00:00,24,24,19.6,76.64,8.625,100,rain,0,0,42.5,15.7,28,1010,95.9,1.4,0,0,0,3,"Rain, Overcast",rain,"42182099999,VIDP,42181099999"
New Delhi,2023-05-18T06:00:00,24,24,19,73.63,0,0,,0,0,37.1,18.4,30,1011,50,2,0,0,0,5,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-18T07:00:00,24,24,18,69.16,0,0,,0,0,42.5,24.1,70,1011,88.9,2,39,0.1,0,5,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-18T08:00:00,25.3,25.3,20.1,72.81,0,0,,0,0,33.5,15.3,50,1010.7,72,1.3,150,0.5,2,5,Partially cloudy,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
New Delhi,2023-05-18T09:00:00,28,28.3,16,48.09,0,0,,0,0,23.4,7.6,20,1012,50,3,245,0.9,2,5,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-18T10:00:00,29,28.8,15,42.56,0,0,,0,0,7.9,5.4,110,1012,27.2,4,481,1.7,5,5,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-18T11:00:00,30.6,31.9,19,50.04,0,0,,0,0,1.8,6,170,1010.5,29.4,2.7,784,2.8,8,3,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
New Delhi,2023-05-18T12:00:00,33,32.6,15,33.87,0,0,,0,0,5.4,9.4,190,1011,0,6,901,3.2,9,3,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-18T13:00:00,33,32.6,15,33.87,0,0,,0,0,13.7,11.2,240,1011,0,6,951,3.4,10,3,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-18T14:00:00,36,38.4,19.4,37.8,0,0,,0,0,18,9.7,270,1007.7,30,4.3,936,3.4,9,10,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
New Delhi,2023-05-18T15:00:00,36,35.8,15,28.67,0,0,,0,0,27.7,9.4,280,1009,0,5,858,3.1,9,10,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-18T16:00:00,36,36.8,17,32.57,0,0,,0,0,27.7,9.4,290,1009,0,5,722,2.6,7,30,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-18T17:00:00,35.1,38.9,21.3,44.82,0,0,,0,0,27.7,11.2,296,1006.5,0.1,4.1,541,1.9,5,30,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
New Delhi,2023-05-18T18:00:00,33,34,18,40.99,0,0,,0,0,27.7,9.4,320,1009,0,4,335,1.2,3,10,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-18T19:00:00,32,32.4,17,40.72,0,0,,0,0,23,13,320,1009,0,4,133,0.5,1,10,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-18T20:00:00,30.7,33,20.4,54.15,0,0,,0,0,23,6,320,1007.4,30,2.3,11,0,0,10,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New Delhi,2023-05-18T21:00:00,31,31.3,17,43.09,0,0,,0,0,22,9.4,320,1010,25,4,0,0,0,10,Partially cloudy,partly-cloudy-night,VIDP
New Delhi,2023-05-18T22:00:00,30,30.3,17,45.63,0,0,,0,0,20.5,7.6,320,1010,25,4,0,0,0,3,Partially cloudy,partly-cloudy-night,VIDP
New Delhi,2023-05-18T23:00:00,28.4,30.5,20.7,62.92,0,0,,0,0,20.9,4.9,298,1007.4,27.2,2.3,0,0,0,3,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New Delhi,2023-05-19T00:00:00,33,31.7,12.2,28.22,0,0,,0,0,24.1,15.1,307.5,1007,0,24.1,0,0,0,3,Clear,clear-night,remote
New Delhi,2023-05-19T01:00:00,29,29.1,16,45.37,0,0,,0,0,25.9,5.4,280,1008,27.2,3,0,0,0,3,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New Delhi,2023-05-19T02:00:00,26.4,26.4,20.7,71.01,0,0,,0,0,26.3,4.1,243,1006.8,27.2,2.2,0,0,0,3,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New Delhi,2023-05-19T03:00:00,26,26,18,61.39,0,0,,0,0,26.3,7.6,240,1008,27.2,3,0,0,0,3,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New Delhi,2023-05-19T04:00:00,26,26,18,61.39,0,0,,0,0,25.6,7.6,240,1007,27.2,3,0,0,0,5,Partially cloudy,partly-cloudy-night,"VIDP,42181099999"
New Delhi,2023-05-19T05:00:00,25.1,25.1,20.3,74.71,0,0,,0,0,25.6,6,248,1006.6,27.2,2.2,0,0,0,5,Partially cloudy,partly-cloudy-night,"42182099999,VIDP,42181099999"
New Delhi,2023-05-19T06:00:00,26,26,18,61.39,0,0,,0,0,19.4,9.4,250,1008,27.2,2,0,0,0,5,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-19T07:00:00,27,27.9,18,57.87,0,0,,0,0,19.4,13,260,1009,27.2,2,43,0.2,0,5,Partially cloudy,partly-cloudy-day,"VIDP,42181099999"
New Delhi,2023-05-19T08:00:00,28.9,30.2,19.1,55.53,0,0,,0,0,23.4,10.3,256,1008,0,2.2,219,0.8,2,3,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
New Delhi,2023-05-19T09:00:00,31,31,16,40.45,0,0,,0,0,25.6,14.8,270,1010,0,3,433,1.6,4,3,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-19T10:00:00,33,32.6,15,33.87,0,0,,0,0,27,13,290,1009,0,4,636,2.3,6,3,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-19T11:00:00,34.4,35.4,17.7,37.29,0,0,,0,0,28.1,12.1,261,1007.3,0,2.3,800,2.9,8,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
New Delhi,2023-05-19T12:00:00,36,35.1,13,25.18,0,0,,0,0,25.9,14.8,290,1008,0,4,911,3.3,9,10,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-19T13:00:00,37,35.3,10,19.55,0,0,,0,0,28.1,18.4,290,1008,0,4,962,3.5,10,10,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-19T14:00:00,37.7,35.9,9.4,18.15,0,0,,0,0,33.5,15.4,286,1006.3,0,4.5,950,3.4,10,10,Clear,clear-day,"VIDP,42139099999,42181099999"
New Delhi,2023-05-19T15:00:00,38,36.1,9,17.31,0,0,,0,0,35.3,16.6,270,1006,0,5,873,3.1,9,10,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-19T16:00:00,38,36.1,9,17.31,0,0,,0,0,33.5,14.8,280,1006,0,5,737,2.7,7,10,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-19T17:00:00,37.5,37.1,13.9,24.62,0,0,,0,0,29.2,19.8,276,1003,0,2.7,554,2,6,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
New Delhi,2023-05-19T18:00:00,36,34.5,11,22.07,0,0,,0,0,29.9,11.2,290,1005,0,5,345,1.2,3,10,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-19T19:00:00,35,33.5,11,23.33,0,0,,0,0,30.6,11.2,300,1005,0,5,138,0.5,1,10,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-19T20:00:00,32.4,34.1,19.2,45.72,0,0,,0,0,30.2,2.5,320,1003.9,0,2.5,12,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
New Delhi,2023-05-19T21:00:00,34,32.5,11,24.66,0,0,,0,0,29.5,9.4,310,1006,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
New Delhi,2023-05-19T22:00:00,33,31.7,12,27.86,0,0,,0,0,28.1,9.4,320,1006,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
New Delhi,2023-05-19T23:00:00,29.4,30,17.5,48.97,0,0,,0,0,28.1,3,340,1004.9,0,2.3,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
New Delhi,2023-05-20T00:00:00,32,30.7,12,29.48,0,0,,0,0,28.1,7.6,330,1006,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
New Delhi,2023-05-20T01:00:00,31,30.1,13,33.32,0,0,,0,0,30.6,7.6,330,1005,0,4,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
New Delhi,2023-05-20T02:00:00,27.6,28.3,17.5,54.31,0,0,,0,0,28.1,2,230,1003.2,0,2.2,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
New Delhi,2023-05-20T03:00:00,29,28.4,13,37.38,0,0,,0,0,28.1,5.4,230,1004,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
New Delhi,2023-05-20T04:00:00,27,27.1,14,44.83,0,0,,0,0,27.4,7.6,260,1004,0,3,0,0,0,10,Clear,clear-night,"VIDP,42181099999"
New Delhi,2023-05-20T05:00:00,25.1,25.1,17.7,63.8,0,0,,0,0,24.8,1.4,270,1003.4,0,2.2,0,0,0,10,Clear,clear-night,"42182099999,VIDP,42181099999"
New Delhi,2023-05-20T06:00:00,27,27.5,16,50.99,0,0,,0,0,16.9,7.6,260,1006,0,2,0,0,0,10,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-20T07:00:00,28,28.3,16,48.09,0,0,,0,0,7.6,9.4,260,1006,0,3,45,0.2,0,10,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-20T08:00:00,30.1,30.9,18.1,48.67,0,0,,0,0,9.4,10.6,264,1004.7,0,2.2,224,0.8,2,10,Clear,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
New Delhi,2023-05-20T09:00:00,33,32.6,15,33.87,0,0,,0,0,11.5,13,270,1007,0,3,438,1.6,4,10,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-20T10:00:00,34,33.6,15,32.03,0,0,,0,0,13.3,11.2,290,1007,0,4,640,2.3,6,10,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-20T11:00:00,36.2,38.4,19,36.6,0,0,,0,0,23.8,10.2,298,1004.7,0,2.3,808,2.9,8,10,Clear,clear-day,"42182099999,VIDP,42139099999,42181099999"
New Delhi,2023-05-20T12:00:00,38,36.6,11,19.79,0,0,,0,0,29.2,7.6,290,1006,0,5,923,3.3,9,10,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-20T13:00:00,39,37.1,9,16.4,0,0,,0,0,36,14.8,280,1006,0,5,978,3.5,10,10,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-20T14:00:00,39.7,40.1,15.2,23.75,0,0,,0,0,31.7,14,262,1002.5,30,4.1,965,3.5,10,10,Partially cloudy,partly-cloudy-day,"42182099999,VIDP,42139099999,42181099999"
New Delhi,2023-05-20T15:00:00,40,37.9,8,14.53,0,0,,0,0,31.7,13,280,1004,0,5,890,3.2,9,10,Clear,clear-day,"VIDP,42181099999"
New Delhi,2023-05-20T16:00:00,40,37.7,7,13.57,0,0,,0,0,31.7,13,270,1004,0,5,749,2.7,7,10,Clear,clear-day,"VIDP,42181099999"
