Datetime,dew,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,Day sin,Day cos,Month sin,Month cos
2023-01-01 09:00:00,10.0,4.3,5.4,250.0,1022.0,0.0,1.0,73.0,0.3,0.7071067811869617,-0.7071067811861335,0.9832549075639913,-0.1822355254919494
2023-01-01 10:00:00,10.0,1.8,9.4,250.0,1023.0,0.0,2.0,209.0,0.8,0.5000000000050779,-0.8660254037815069,0.9816271834476723,-0.19080899537650176
2023-01-01 11:00:00,10.7,2.2,8.0,250.0,1022.5,0.0,1.9,409.0,1.5,0.2588190451132825,-0.9659258262861847,0.9799247046208069,-0.19936793441730857
2023-01-01 12:00:00,11.0,3.2,7.6,270.0,1022.0,0.0,2.0,529.0,1.9,1.867319646109202e-12,-1.0,0.9781476007338438,-0.20791169081757985
2023-01-01 13:00:00,12.0,2.9,5.4,270.0,1021.0,0.0,2.0,589.0,2.1,-0.25881904509561904,-0.9659258262909176,0.976296007119939,-0.21643961393807754
2023-01-01 14:00:00,10.2,5.0,4.1,269.0,1019.3,41.6,2.1,583.0,2.1,-0.49999999998924133,-0.8660254037906502,0.9743700647852056,-0.22495105434399323
2023-01-01 15:00:00,9.0,5.4,7.6,300.0,1020.0,50.0,2.0,506.0,1.8,-0.7071067811843208,-0.7071067811887742,0.9723699203977153,-0.23344536385574438
2023-01-01 16:00:00,9.0,4.0,5.4,270.0,1020.0,50.0,2.0,315.0,1.1,-0.8660254037802252,-0.5000000000072978,0.9702957262759985,-0.2419218955996599
2023-01-01 17:00:00,10.5,5.8,2.6,269.0,1019.2,57.4,2.0,183.0,0.7,-0.9659258262855213,-0.2588190451157585,0.9681476403781842,-0.2503800040541459
2023-01-01 18:00:00,9.0,6.1,0.0,0.0,1020.0,88.9,3.0,47.0,0.2,-1.0,-4.4306637977037206e-12,0.9659258262891065,-0.25881904510237813
2023-01-02 09:00:00,10.0,1.1,0.0,0.0,1023.0,0.0,1.0,74.0,0.3,0.7071067811942119,-0.7071067811788831,0.923879532511309,-0.38268343236503605
2023-01-02 10:00:00,10.0,2.5,0.0,0.0,1023.0,0.0,1.0,244.0,0.9,0.5000000000013552,-0.8660254037836561,0.9205048534524015,-0.39073112848936525
2023-01-02 11:00:00,10.5,1.1,0.0,353.9,1023.3,3.3,1.0,407.0,1.5,0.25881904510913045,-0.9659258262872973,0.9170600743852029,-0.39874906892506484
2023-01-02 12:00:00,11.0,2.2,5.4,210.0,1022.0,0.0,1.0,527.0,1.9,1.2120696252487278e-11,-1.0,0.9135454576426173,-0.40673664307576346
2023-01-02 13:00:00,11.0,3.6,9.4,240.0,1022.0,0.0,1.0,588.0,2.1,-0.2588190450997711,-0.9659258262898051,0.9099612708764946,-0.41469324265634583
2023-01-02 14:00:00,10.9,3.2,2.0,232.0,1020.8,0.0,1.0,583.0,2.1,-0.49999999999296396,-0.8660254037885009,0.906307787036726,-0.4226182617405364
2023-01-02 15:00:00,12.0,6.1,5.4,350.0,1020.0,0.0,1.0,512.0,1.8,-0.7071067811770706,-0.7071067811960244,0.9025852843498702,-0.430511096808275
2023-01-02 16:00:00,11.0,5.4,5.4,350.0,1020.0,0.0,1.0,383.0,1.4,-0.8660254037823745,-0.5000000000035753,0.8987940462991078,-0.438371146789199
2023-01-02 17:00:00,11.4,5.8,0.8,46.0,1020.5,0.0,1.0,214.0,0.8,-0.9659258262866338,-0.2588190451116064,0.8949343616020973,-0.44619781310966383
2023-01-02 18:00:00,11.0,3.2,9.4,160.0,1021.0,0.0,1.0,50.0,0.2,-1.0,-1.321251757149442e-13,0.8910065241883699,-0.45399049973954286
2023-01-03 09:00:00,9.0,2.2,5.4,280.0,1024.0,0.0,1.0,73.0,0.3,0.7071067811911723,-0.7071067811819227,0.8241261886219674,-0.566406236924903
2023-01-03 10:00:00,8.0,1.8,5.4,270.0,1024.0,0.0,1.0,243.0,0.9,0.500000000010235,-0.8660254037785294,0.8191520442891134,-0.5735764363508724
2023-01-03 11:00:00,9.2,3.2,7.5,255.0,1024.2,0.0,1.0,407.0,1.5,0.2588190451049784,-0.9659258262884097,0.8141155183563509,-0.5807029557108954
2023-01-03 12:00:00,8.0,5.4,5.4,270.0,1023.0,0.0,1.0,528.0,1.9,7.8221576304985e-12,-1.0,0.8090169943748868,-0.5877852522925565
2023-01-03 13:00:00,8.0,6.5,7.6,290.0,1022.0,0.0,1.0,591.0,2.1,-0.25881904508986714,-0.9659258262924588,0.8038568606173327,-0.5948227867511853
2023-01-03 14:00:00,8.9,7.9,5.4,31.0,1021.4,0.0,1.0,586.0,2.1,-0.4999999999966866,-0.8660254037863516,0.7986355100473148,-0.6018150231520191
2023-01-03 15:00:00,8.0,8.6,9.4,290.0,1021.0,0.0,1.0,515.0,1.9,-0.7071067811801102,-0.7071067811929849,0.7933533402911616,-0.6087614290088166
2023-01-03 16:00:00,8.0,9.7,9.4,310.0,1021.0,0.0,1.0,386.0,1.4,-0.8660254037845238,-0.49999999999985256,0.7880107536068305,-0.6156614753255194
2023-01-03 17:00:00,8.9,11.9,2.0,296.0,1021.2,30.0,1.0,216.0,0.8,-0.9659258262877464,-0.25881904510745435,0.7826081568524256,-0.622514636637605
2023-01-03 18:00:00,8.0,14.0,7.6,310.0,1021.0,0.0,1.0,52.0,0.2,-1.0,-1.038550178209302e-11,0.7771459614568835,-0.6293203910499454
2023-01-04 09:00:00,7.0,14.4,7.6,300.0,1025.0,0.0,1.0,75.0,0.3,0.7071067811881329,-0.7071067811849623,0.6883545756939181,-0.7253743710121319
2023-01-04 10:00:00,8.0,11.5,7.6,290.0,1025.0,0.0,1.0,249.0,0.9,0.5000000000065123,-0.8660254037806787,0.6819983600625488,-0.7313537016191236
2023-01-04 11:00:00,6.9,9.7,6.9,292.0,1024.4,30.0,1.0,416.0,1.5,0.25881904511488235,-0.965925826285756,0.6755902076155949,-0.737277336810184
2023-01-04 12:00:00,9.0,7.2,5.4,310.0,1023.0,0.0,1.0,539.0,1.9,3.523619008509724e-12,-1.0,0.6691306063590131,-0.7431448254772548
2023-01-04 13:00:00,10.0,6.5,5.4,320.0,1023.0,0.0,1.0,602.0,2.2,-0.2588190450940192,-0.9659258262913463,0.6626200482157756,-0.7489557207889684
2023-01-04 14:00:00,7.5,5.4,2.0,268.0,1015.2,0.0,1.0,597.0,2.1,-0.5000000000004092,-0.8660254037842023,0.6560590289904268,-0.754709580222842
2023-01-04 15:00:00,8.0,6.1,5.4,250.0,1021.0,0.0,1.0,525.0,1.9,-0.7071067811831497,-0.7071067811899454,0.6494480483303285,-0.7604059655999073
2023-01-04 16:00:00,8.0,7.2,9.4,260.0,1021.0,0.0,2.0,394.0,1.4,-0.8660254037793971,-0.5000000000087322,0.6427876096865646,-0.7660444431189569
2023-01-04 17:00:00,8.7,8.6,0.8,272.0,1015.1,0.0,1.2,222.0,0.8,-0.9659258262888589,-0.2588190451033023,0.6360782202776678,-0.7716245833877993
2023-01-04 18:00:00,8.0,11.9,5.4,270.0,1022.0,0.0,2.0,54.0,0.2,-1.0,-6.086963160104243e-12,0.6293203910499716,-0.7771459614568622
2023-01-05 09:00:00,6.0,8.6,3.6,260.0,1025.0,100.0,0.0,74.0,0.3,0.7071067811953831,-0.707106781177712,0.5224985647160196,-0.8526401643540489
2023-01-05 10:00:00,-1.8,8.3,6.5,309.5,1025.0,0.0,0.5,248.0,0.9,0.5000000000027897,-0.866025403782828,0.5150380749099903,-0.8571673007021506
2023-01-05 11:00:00,8.1,7.9,5.4,260.0,1025.0,0.0,1.0,417.0,1.5,0.2588190451107303,-0.9659258262868685,0.507538362960896,-0.8616291604414127
2023-01-05 12:00:00,-3.4,7.9,6.8,309.7,1025.0,0.0,1.0,542.0,2.0,1.37769956148878e-11,-1.0,0.5000000000000564,-0.8660254037844061
2023-01-05 13:00:00,-4.0,8.3,7.2,305.9,1024.0,0.0,1.0,606.0,2.2,-0.2588190450981713,-0.9659258262902337,0.49242356010338667,-0.8703556959399452
2023-01-05 14:00:00,8.2,8.6,8.8,270.0,1022.9,0.0,1.0,603.0,2.2,-0.49999999999152955,-0.866025403789329,0.48480962024651614,-0.8746197071392965
2023-01-05 15:00:00,8.0,9.4,5.4,240.0,1023.0,0.0,1.0,531.0,1.9,-0.7071067811861892,-0.7071067811869058,0.47715876025964993,-0.8788171126619428
2023-01-05 16:00:00,8.0,10.1,5.4,240.0,1023.0,0.0,1.0,400.0,1.4,-0.8660254037815464,-0.5000000000050097,0.46947156278579333,-0.8829475928589787
2023-01-05 17:00:00,8.8,10.8,0.7,250.0,1023.1,0.0,1.0,228.0,0.8,-0.9659258262862052,-0.2588190451132063,0.46174861323519967,-0.8870108331781354
2023-01-05 18:00:00,9.0,11.9,3.6,330.0,1023.0,0.0,1.0,57.0,0.2,-1.0,-1.788424538115466e-12,0.4539904997395729,-0.8910065241883546
2023-01-06 09:00:00,7.0,7.6,5.4,240.0,1026.0,0.0,1.0,77.0,0.3,0.7071067811923435,-0.7071067811807515,0.3338068592337141,-0.9426414910921985
2023-01-06 10:00:00,8.0,4.7,5.4,240.0,1027.0,0.0,1.0,256.0,0.9,0.5000000000116694,-0.8660254037777013,0.3255681544573807,-0.9455185755992397
2023-01-06 11:00:00,6.7,6.1,7.6,235.0,1026.8,2.2,1.0,428.0,1.5,0.2588190451065782,-0.9659258262879811,0.3173046564051674,-0.9483236552061741
2023-01-06 12:00:00,6.0,6.8,7.6,270.0,1026.0,0.0,1.0,554.0,2.0,9.478456992899023e-12,-1.0,0.30901699437487307,-0.9510565162951777
2023-01-06 13:00:00,7.0,9.4,11.2,270.0,1025.0,0.0,1.0,620.0,2.2,-0.25881904510232334,-0.9659258262891212,0.300705799504482,-0.9537169507481611
2023-01-06 14:00:00,6.9,10.8,1.0,290.0,1023.3,7.3,1.0,614.0,2.2,-0.49999999999525224,-0.8660254037871797,0.2923717047227955,-0.9563047559630176
2023-01-06 15:00:00,5.0,9.7,9.4,270.0,1023.0,27.2,1.0,539.0,1.9,-0.707106781178939,-0.707106781194156,0.2840153447038305,-0.9588197348682204
2023-01-06 16:00:00,6.0,9.7,7.6,260.0,1023.0,50.0,1.0,376.0,1.4,-0.8660254037836956,-0.500000000001287,0.2756373558171925,-0.9612616959382634
2023-01-06 17:00:00,7.1,10.8,1.0,320.0,1022.9,27.6,1.0,197.0,0.7,-0.9659258262873176,-0.25881904510905424,0.26723837607829887,-0.9636304532086114
2023-01-06 18:00:00,7.0,13.0,3.6,290.0,1023.0,27.2,1.0,53.0,0.2,-1.0,-1.2041801144493542e-11,0.25881904510241066,-0.9659258262890978
2023-01-07 09:00:00,5.0,15.1,7.6,300.0,1024.0,100.0,0.0,72.0,0.3,0.707106781189304,-0.707106781183791,0.13052619222030065,-0.9914448613737776
2023-01-07 10:00:00,6.0,14.4,7.6,270.0,1024.0,0.0,1.0,245.0,0.9,0.5000000000079468,-0.8660254037798506,0.12186934340524044,-0.9925461516413107
2023-01-07 11:00:00,5.9,14.0,4.6,257.0,1024.4,4.9,1.0,413.0,1.5,0.25881904510242615,-0.9659258262890936,0.11320321376784323,-0.9935718556765948
2023-01-07 12:00:00,8.0,13.3,9.4,260.0,1023.0,0.0,1.0,536.0,1.9,5.179918370910246e-12,-1.0,0.1045284632678855,-0.994521895368249
2023-01-07 13:00:00,7.0,12.6,7.6,240.0,1022.0,0.0,1.0,600.0,2.2,-0.2588190450924193,-0.9659258262917749,0.09584575252029938,-0.9953961983671715
2023-01-07 14:00:00,6.8,12.6,7.5,255.0,1021.1,0.0,1.2,596.0,2.1,-0.4999999999989749,-0.8660254037850306,0.08715574274757668,-0.9961946980917527
2023-01-07 15:00:00,6.0,14.4,7.6,280.0,1020.0,0.0,2.0,526.0,1.9,-0.7071067811819786,-0.7071067811911166,0.07845909572805966,-0.9969173337331111
2023-01-07 16:00:00,7.0,13.0,5.4,280.0,1020.0,0.0,2.0,397.0,1.4,-0.866025403778569,-0.5000000000101666,0.06975647374418299,-0.9975640502598202
2023-01-07 17:00:00,8.3,15.1,1.4,236.0,1020.2,40.0,1.2,227.0,0.8,-0.9659258262884302,-0.25881904510490217,0.06104853953475734,-0.998134798421873
2023-01-07 18:00:00,9.0,15.5,5.4,280.0,1020.0,0.0,2.0,58.0,0.2,-1.0,-7.743262522504764e-12,0.05233595624314104,-0.9986295347545635
2023-01-08 09:00:00,5.0,20.5,7.6,250.0,1021.0,100.0,0.0,72.0,0.3,0.7071067811862645,-0.7071067811868306,-0.07845909572773735,-0.9969173337331364
2023-01-08 10:00:00,6.0,19.1,9.4,250.0,1021.0,100.0,0.0,243.0,0.9,0.5000000000042241,-0.8660254037819999,-0.08715574274770761,-0.9961946980917412
2023-01-08 11:00:00,6.9,18.7,5.4,270.0,1021.6,100.0,0.7,410.0,1.5,0.25881904511233017,-0.9659258262864399,-0.09584575251997757,-0.9953961983672025
2023-01-08 12:00:00,10.0,21.6,9.4,240.0,1020.0,0.0,1.0,533.0,1.9,8.813797489214691e-13,-1.0,-0.10452846326756396,-0.9945218953682827
2023-01-08 13:00:00,10.0,20.9,7.6,260.0,1019.0,0.0,1.0,595.0,2.1,-0.2588190450965714,-0.9659258262906624,-0.11320321376797382,-0.9935718556765798
2023-01-08 14:00:00,8.8,18.0,7.2,267.0,1018.0,5.2,1.0,586.0,2.1,-0.4999999999900952,-0.8660254037901572,-0.12186934340491953,-0.9925461516413501
2023-01-08 15:00:00,9.0,20.5,5.4,260.0,1018.0,0.0,1.0,521.0,1.9,-0.707106781185018,-0.707106781188077,-0.1305261922199801,-0.9914448613738198
2023-01-08 16:00:00,9.0,20.9,9.4,260.0,1018.0,0.0,2.0,394.0,1.4,-0.8660254037807182,-0.5000000000064441,-0.13917310096015006,-0.9902680687415584
2023-01-08 17:00:00,10.6,20.9,4.1,270.0,1017.9,40.0,1.2,226.0,0.8,-0.9659258262857764,-0.25881904511480613,-0.1478094111294012,-0.9890158633619481
2023-01-08 18:00:00,10.0,15.5,0.0,0.0,1018.0,0.0,2.0,59.0,0.2,-1.0,-3.444723900515988e-12,-0.15643446504017736,-0.9876883405951462
2023-01-09 09:00:00,8.0,8.6,7.6,20.0,1022.0,100.0,0.0,70.0,0.3,0.7071067811935147,-0.7071067811795804,-0.2840153447039565,-0.958819734868183
2023-01-09 10:00:00,8.0,8.6,3.6,70.0,1022.0,100.0,0.0,212.0,0.8,0.5000000000005015,-0.8660254037841492,-0.29237170472248636,-0.956304755963112
2023-01-09 11:00:00,9.9,9.4,4.6,250.0,1022.8,17.9,0.0,347.0,1.2,0.2588190451081781,-0.9659258262875524,-0.30070579950417364,-0.9537169507482582
2023-01-09 12:00:00,11.3,8.6,1.3,332.0,1021.0,0.0,1.0,541.0,1.9,1.1134756355299545e-11,-1.0,-0.3090169943749981,-0.9510565162951371
2023-01-09 13:00:00,12.0,7.9,5.4,270.0,1020.0,0.0,1.0,598.0,2.2,-0.25881904510072345,-0.9659258262895499,-0.31730465640486083,-0.9483236552062767
2023-01-09 14:00:00,11.7,10.4,1.0,320.0,1019.5,45.7,1.0,544.0,2.0,-0.49999999999381783,-0.866025403788008,-0.325568154457075,-0.9455185755993449
2023-01-09 15:00:00,12.0,10.1,7.6,300.0,1019.0,50.0,1.0,410.0,1.5,-0.7071067811777678,-0.7071067811953272,-0.333806859233838,-0.9426414910921547
2023-01-09 16:00:00,11.0,11.5,5.4,310.0,1019.0,50.0,1.0,315.0,1.1,-0.8660254037828674,-0.5000000000027214,-0.3420201433254563,-0.9396926207859857
2023-01-09 17:00:00,11.4,10.8,0.0,320.0,1019.0,41.7,1.0,196.0,0.7,-0.9659258262868889,-0.25881904511065407,-0.3502073812594033,-0.9366721892484215
2023-01-09 18:00:00,12.0,13.3,5.4,270.0,1019.0,50.0,1.0,56.0,0.2,-1.0,-1.3698100506894063e-11,-0.3583679495453834,-0.9335804264971698
2023-01-10 09:00:00,8.0,15.1,5.4,260.0,1021.0,100.0,0.0,72.0,0.3,0.7071067811904752,-0.7071067811826198,-0.47715876025936577,-0.8788171126620972
2023-01-10 10:00:00,8.0,14.8,7.6,290.0,1022.0,100.0,0.0,246.0,0.9,0.5000000000093812,-0.8660254037790225,-0.48480962024623336,-0.8746197071394533
2023-01-10 11:00:00,8.9,14.8,5.1,285.0,1021.4,45.6,0.7,415.0,1.5,0.25881904510402604,-0.965925826288665,-0.4924235601035011,-0.8703556959398805
2023-01-10 12:00:00,11.0,13.7,9.4,270.0,1020.0,50.0,1.0,540.0,1.9,6.836217733310768e-12,-1.0,-0.4999999999997764,-0.8660254037845677
2023-01-10 13:00:00,10.0,16.9,11.2,260.0,1019.0,27.2,1.0,607.0,2.2,-0.25881904509081943,-0.9659258262922037,-0.5075383629606175,-0.8616291604415768
2023-01-10 14:00:00,9.3,17.6,9.3,271.0,1017.8,5.0,1.0,603.0,2.2,-0.49999999999754047,-0.8660254037858587,-0.515038074910103,-0.857167300702083
2023-01-10 15:00:00,9.0,19.4,11.2,290.0,1018.0,0.0,1.0,530.0,1.9,-0.7071067811808073,-0.7071067811922878,-0.522498564715744,-0.8526401643542177
2023-01-10 16:00:00,10.0,19.4,9.4,290.0,1017.0,0.0,1.0,399.0,1.4,-0.8660254037777407,-0.500000000011601,-0.5299192642331348,-0.8480480961564698
2023-01-10 17:00:00,9.8,20.5,4.1,273.0,1017.2,15.4,1.0,231.0,0.8,-0.9659258262880015,-0.258819045106502,-0.537299608346887,-0.8433914458128455
2023-01-10 18:00:00,12.0,23.4,3.6,270.0,1017.0,0.0,1.0,63.0,0.2,-1.0,-9.399561884905287e-12,-0.5446390350148406,-0.8386705679455452
2023-01-11 09:00:00,8.0,13.7,3.6,240.0,1017.0,100.0,0.0,69.0,0.2,0.7071067811874356,-0.7071067811856594,-0.6494480483300826,-0.7604059656001172
2023-01-11 10:00:00,9.0,11.2,3.6,310.0,1017.0,100.0,0.0,218.0,0.8,0.5000000000056585,-0.8660254037811718,-0.6560590289905259,-0.7547095802227558
2023-01-11 11:00:00,10.2,8.3,3.6,69.0,1016.9,56.2,1.0,362.0,1.3,0.25881904511393,-0.9659258262860112,-0.6626200482155334,-0.7489557207891827
2023-01-11 12:00:00,10.0,6.8,3.6,272.5,1015.0,88.9,1.0,440.0,1.6,2.537679111321991e-12,-1.0,-0.6691306063587729,-0.7431448254774711
2023-01-11 13:00:00,10.0,6.8,7.6,110.0,1014.0,0.0,1.0,486.0,1.7,-0.25881904509497156,-0.9659258262910911,-0.6755902076156917,-0.7372773368100952
2023-01-11 14:00:00,11.0,6.5,7.0,96.0,1012.5,74.4,1.0,483.0,1.7,-0.4999999999886608,-0.8660254037909854,-0.6819983600623123,-0.7313537016193441
2023-01-11 15:00:00,12.0,5.8,13.0,100.0,1012.0,0.0,1.0,483.0,1.7,-0.7071067811838468,-0.7071067811892482,-0.6883545756936836,-0.7253743710123544
2023-01-11 16:00:00,12.0,6.8,13.0,90.0,1012.0,0.0,1.0,366.0,1.3,-0.86602540377989,-0.5000000000078784,-0.6946583704590409,-0.7193398003386091
2023-01-11 17:00:00,11.4,7.6,8.0,90.0,1011.8,49.2,1.0,212.0,0.8,-0.965925826289114,-0.25881904510234993,-0.7009092642996821,-0.7132504491543474
2023-01-11 18:00:00,12.0,1.8,13.0,90.0,1012.0,0.0,1.0,64.0,0.2,-1.0,-5.10102326291651e-12,-0.7071067811864916,-0.7071067811866034
2023-01-12 09:00:00,12.0,21.6,5.4,100.0,1014.0,50.0,1.0,69.0,0.2,0.7071067811946858,-0.7071067811784092,-0.7933533402912415,-0.6087614290087123
2023-01-12 10:00:00,14.0,22.7,9.4,120.0,1014.0,27.2,1.0,229.0,0.8,0.5000000000019359,-0.8660254037833209,-0.7986355100471203,-0.6018150231522773
2023-01-12 11:00:00,10.3,20.5,8.0,97.0,1013.9,4.8,1.0,397.0,1.4,0.25881904510977793,-0.9659258262871238,-0.8038568606171405,-0.5948227867514451
2023-01-12 12:00:00,11.0,17.6,13.0,130.0,1013.0,0.0,1.0,525.0,1.9,1.2791055717700066e-11,-1.0,-0.8090169943749641,-0.5877852522924502
2023-01-12 13:00:00,12.0,16.2,13.0,130.0,1011.0,50.0,1.0,588.0,2.1,-0.2588190450991236,-0.9659258262899786,-0.8141155183561631,-0.5807029557111586
2023-01-12 14:00:00,13.3,14.8,8.3,140.0,1010.2,48.6,1.0,584.0,2.1,-0.4999999999923834,-0.8660254037888361,-0.819152044288928,-0.5735764363511372
2023-01-12 15:00:00,13.0,13.3,13.0,80.0,1010.0,50.0,1.0,446.0,1.6,-0.7071067811868864,-0.7071067811862087,-0.8241261886220419,-0.5664062369247946
2023-01-12 16:00:00,13.0,14.0,11.2,100.0,1010.0,50.0,1.0,245.0,0.9,-0.8660254037820393,-0.5000000000041558,-0.8290375725549014,-0.5591929034709548
2023-01-12 17:00:00,13.7,14.8,8.5,75.0,1010.1,51.1,1.0,195.0,0.7,-0.9659258262864603,-0.25881904511225395,-0.8338858220671167,-0.551936985312136
2023-01-12 18:00:00,15.0,16.6,11.2,80.0,1010.0,50.0,1.0,52.0,0.2,-1.0,-8.02484640927733e-13,-0.838670567945459,-0.5446390350149732
2023-01-13 09:00:00,14.0,28.1,9.4,90.0,1014.0,50.0,1.0,61.0,0.2,0.7071067811916464,-0.7071067811814487,-0.9025852843497311,-0.4305110968085668
2023-01-13 10:00:00,15.0,23.0,13.0,100.0,1015.0,50.0,1.0,229.0,0.8,0.5000000000108156,-0.8660254037781943,-0.9063077870365893,-0.42261826174082945
2023-01-13 11:00:00,13.1,22.7,9.5,90.0,1014.4,51.2,1.0,287.0,1.0,0.25881904510562587,-0.9659258262882363,-0.9099612708765491,-0.4146932426562262
2023-01-13 12:00:00,15.0,24.8,11.2,90.0,1014.0,50.0,1.0,274.0,1.0,8.49251709571129e-12,-1.0,-0.9135454576424857,-0.40673664307605883
2023-01-13 13:00:00,15.0,20.2,9.4,100.0,1013.0,50.0,1.0,95.0,0.3,-0.2588190450892196,-0.9659258262926324,-0.917060074385074,-0.3987490689253613
2023-01-13 14:00:00,14.1,16.6,8.5,111.0,1012.0,66.4,1.0,188.0,0.7,-0.49999999999610606,-0.8660254037866868,-0.9205048534524528,-0.3907311284892443
2023-01-13 15:00:00,15.0,14.4,7.6,60.0,1013.0,88.9,1.0,434.0,1.6,-0.7071067811796361,-0.7071067811934589,-0.9238795325111853,-0.38268343236533475
2023-01-13 16:00:00,14.0,13.0,0.0,0.0,1013.0,50.0,1.0,292.0,1.1,-0.8660254037841886,-0.5000000000004331,-0.9271838545667471,-0.3746065934160118
2023-01-13 17:00:00,15.2,11.9,3.4,269.0,1012.6,41.7,1.0,92.0,0.3,-0.9659258262875728,-0.2588190451081019,-0.9304175679820428,-0.36650122672425084
2023-01-13 18:00:00,15.0,9.4,11.2,270.0,1013.0,50.0,1.0,32.0,0.1,-1.0,-1.1055861247305809e-11,-0.9335804264971131,-0.35836794954553114
2023-01-14 09:00:00,11.0,21.2,14.8,300.0,1018.0,50.0,1.0,72.0,0.3,0.7071067811886068,-0.7071067811844882,-0.9723699203976398,-0.23344536385605877
2023-01-14 10:00:00,11.0,21.6,18.4,270.0,1019.0,50.0,1.0,244.0,0.9,0.5000000000070929,-0.8660254037803435,-0.9743700647852352,-0.22495105434386514
2023-01-14 11:00:00,9.2,21.2,10.8,270.0,1018.1,51.2,1.7,414.0,1.5,0.2588190451155299,-0.9659258262855825,-0.976296007119869,-0.21643961393839317
2023-01-14 12:00:00,11.0,19.4,14.8,270.0,1017.0,50.0,1.0,542.0,2.0,4.193978473722513e-12,-1.0,-0.9781476007337766,-0.2079116908178961
2023-01-14 13:00:00,10.6,18.0,14.8,280.0,1017.0,50.0,1.0,610.0,2.2,-0.25881904509337167,-0.9659258262915198,-0.9799247046208331,-0.1993679344171798
2023-01-14 14:00:00,7.9,15.1,7.0,275.0,1015.3,18.5,1.9,611.0,2.2,-0.4999999999998287,-0.8660254037845375,-0.9816271834476107,-0.1908089953768191
2023-01-14 15:00:00,8.0,14.0,16.6,270.0,1016.0,0.0,1.0,543.0,2.0,-0.7071067811826757,-0.7071067811904194,-0.9832549075639324,-0.1822355254922673
2023-01-14 16:00:00,6.0,14.4,16.6,290.0,1016.0,0.0,1.0,417.0,1.5,-0.8660254037790619,-0.5000000000093128,-0.9848077530122142,-0.17364817766689522
2023-01-14 17:00:00,6.5,14.8,7.4,285.0,1015.3,50.0,1.7,247.0,0.9,-0.9659258262886854,-0.2588190451039498,-0.9862856015371883,-0.1650476058609356
2023-01-14 18:00:00,6.0,16.9,11.2,260.0,1016.0,0.0,2.0,74.0,0.3,-1.0,-6.7573226253170315e-12,-0.9876883405951215,-0.15643446504033356
2023-01-15 09:00:00,1.0,19.8,11.2,270.0,1017.0,0.0,2.0,79.0,0.3,0.7071067811958571,-0.707106781177238,-0.9996573249755569,-0.02617694830788757
2023-01-15 10:00:00,-1.0,19.4,13.0,280.0,1018.0,0.0,2.0,263.0,0.9,0.5000000000033703,-0.8660254037824928,-0.9998476951563937,-0.017452406437140407
2023-01-15 11:00:00,-1.1,19.4,11.6,261.0,1017.2,0.0,3.5,441.0,1.6,0.2588190451113778,-0.9659258262866951,-0.99996192306417,-0.008726535498527997
2023-01-15 12:00:00,-1.0,18.4,14.8,290.0,1016.0,0.0,3.0,573.0,2.1,-1.0456014826626388e-13,-1.0,-1.0,3.4853382755421295e-15
2023-01-15 13:00:00,-3.0,16.2,18.4,290.0,1015.0,0.0,3.0,641.0,2.3,-0.25881904509752374,-0.9659258262904072,-0.9999619230641739,0.008726535498080237
2023-01-15 14:00:00,-1.8,15.8,17.5,255.0,1014.5,0.0,2.3,640.0,2.3,-0.499999999990949,-0.8660254037896642,-0.9998476951563936,0.017452406437147377
2023-01-15 15:00:00,-4.0,16.2,16.6,260.0,1014.0,0.0,4.0,568.0,2.0,-0.7071067811857152,-0.7071067811873799,-0.9996573249755567,0.02617694830789454
2023-01-15 16:00:00,-3.0,16.9,16.6,280.0,1014.0,0.0,4.0,436.0,1.6,-0.8660254037812112,-0.5000000000055902,-0.9993908270191053,0.03489949670222534
2023-01-15 17:00:00,2.2,18.4,8.5,270.0,1014.0,25.0,2.2,259.0,0.9,-0.9659258262860316,-0.2588190451138538,-0.9990482215818629,0.043619387365217865
2023-01-15 18:00:00,0.0,19.4,5.4,270.0,1014.0,27.2,3.0,78.0,0.3,-1.0,-2.458784003328255e-12,-0.9986295347545718,0.05233595624298309
2023-01-16 09:00:00,0.0,10.8,7.6,260.0,1018.0,0.0,2.0,76.0,0.3,0.7071067811928176,-0.7071067811802775,-0.9832549075639311,0.18223552549227415
2023-01-16 10:00:00,0.0,10.1,3.6,240.0,1019.0,0.0,2.0,258.0,0.9,0.4999999999996476,-0.8660254037846421,-0.9816271834476961,0.19080899537637958
2023-01-16 11:00:00,2.5,8.6,7.0,333.0,1019.0,0.0,1.2,434.0,1.6,0.25881904510722575,-0.9659258262878075,-0.9799247046208318,0.19936793441718662
2023-01-16 12:00:00,0.0,10.1,9.4,300.0,1018.0,0.0,2.0,564.0,2.0,1.0148816458111812e-11,-1.0,-0.9781476007337752,0.2079116908179029
2023-01-16 13:00:00,0.0,10.4,13.0,300.0,1017.0,0.0,2.0,633.0,2.3,-0.2588190451016758,-0.9659258262892947,-0.9762960071199659,0.21643961393795602
2023-01-16 14:00:00,2.7,11.2,11.4,273.0,1016.0,0.0,1.2,633.0,2.3,-0.49999999999467165,-0.8660254037875149,-0.9743700647852336,0.22495105434387194
2023-01-16 15:00:00,0.0,11.2,11.2,330.0,1016.0,0.0,2.0,565.0,2.0,-0.7071067811784649,-0.7071067811946301,-0.9723699203977443,0.23344536385562337
